borough,created_year,created_month_name,incident_zip,has_incident_zip,city_cleaned_group,city_or_zip_label,location_type_clean,sighting_count,coordinate_count,average_latitude,average_longitude
STATEN ISLAND,2013,Apr,10314,True,Staten island,10314,1-2 Family Dwelling,7,7,40.607546268571426,-74.15985425714287
STATEN ISLAND,2013,Apr,10314,True,Staten island,10314,3+ Family Apt. Building,1,1,40.59325109,-74.16128205
STATEN ISLAND,2013,Apr,10314,True,Staten island,10314,Commercial Building,1,1,40.59445657,-74.16091408
STATEN ISLAND,2013,May,10301,True,Staten island,10301,1-2 Family Dwelling,1,1,40.64103246,-74.08785122
STATEN ISLAND,2013,May,10301,True,Staten island,10301,1-2 Family Mixed Use Building,1,1,40.63792326,-74.07941587
STATEN ISLAND,2013,May,10301,True,Staten island,10301,Other,1,1,40.64017865,-74.07659724
STATEN ISLAND,2013,May,10302,True,Staten island,10302,1-2 Family Dwelling,1,1,40.63172916,-74.13684739
STATEN ISLAND,2013,May,10302,True,Staten island,10302,Other,1,1,40.63821115,-74.13319992
STATEN ISLAND,2013,May,10303,True,Staten island,10303,1-2 Family Dwelling,2,2,40.633608195,-74.15085719999999
STATEN ISLAND,2013,May,10304,True,Staten island,10304,1-2 Family Dwelling,3,3,40.61049796333333,-74.08601936333334
STATEN ISLAND,2013,May,10304,True,Staten island,10304,3+ Family Mixed Use Building,1,1,40.59485762,-74.09375695
STATEN ISLAND,2013,May,10304,True,Staten island,10304,Other,1,1,40.63066163,-74.08179222
STATEN ISLAND,2013,May,10305,True,Staten island,10305,1-2 Family Dwelling,4,4,40.587658037500006,-74.080662445
STATEN ISLAND,2013,May,10305,True,Staten island,10305,3+ Family Apt. Building,1,1,40.60485344,-74.07618577
STATEN ISLAND,2013,May,10305,True,Staten island,10305,3+ Family Mixed Use Building,1,1,40.61518874,-74.07008519
STATEN ISLAND,2013,May,10305,True,Staten island,10305,Other,2,2,40.594489440000004,-74.08147498
STATEN ISLAND,2013,May,10305,True,Staten island,10305,Vacant Lot,1,1,40.58101823,-74.08689387
STATEN ISLAND,2013,May,10306,True,Staten island,10306,1-2 Family Dwelling,8,8,40.567210752499996,-74.11080004875001
STATEN ISLAND,2013,May,10306,True,Staten island,10306,3+ Family Apt. Building,1,1,40.56591845,-74.10413607
STATEN ISLAND,2013,May,10306,True,Staten island,10306,Other,4,4,40.559279065,-74.1080259375
STATEN ISLAND,2013,May,10306,True,Staten island,10306,Single Room Occupancy (SRO),1,1,40.57119135,-74.0910565
STATEN ISLAND,2013,May,10306,True,Staten island,10306,Vacant Building,5,5,40.557485464,-74.111414574
STATEN ISLAND,2013,May,10306,True,Staten island,10306,Vacant Lot,1,1,40.5555845,-74.11805397
STATEN ISLAND,2013,May,10307,True,Staten island,10307,1-2 Family Dwelling,1,1,40.50227154,-74.24108347
STATEN ISLAND,2013,May,10307,True,Staten island,10307,Commercial Building,1,1,40.51708933,-74.23386818
STATEN ISLAND,2013,May,10307,True,Staten island,10307,Other,1,1,40.51694426,-74.23366986
STATEN ISLAND,2013,May,10308,True,Staten island,10308,1-2 Family Dwelling,2,2,40.54735359,-74.144824175
STATEN ISLAND,2013,May,10308,True,Staten island,10308,Other,3,3,40.55165351,-74.13887364333333
STATEN ISLAND,2013,May,10309,True,Staten island,10309,Commercial Building,1,1,40.52626623,-74.20152649
STATEN ISLAND,2013,May,10309,True,Staten island,10309,Construction Site,1,1,40.53479956,-74.20013838
STATEN ISLAND,2013,May,10310,True,Staten island,10310,Other,1,1,40.63492801,-74.12622528
STATEN ISLAND,2013,May,10310,True,Staten island,10310,Vacant Building,1,1,40.6268355,-74.12701333
STATEN ISLAND,2013,May,10310,True,Staten island,10310,Vacant Lot,1,1,40.63400721,-74.11707941
STATEN ISLAND,2013,May,10312,True,Staten island,10312,1-2 Family Dwelling,1,1,40.53833533,-74.15955572
STATEN ISLAND,2013,May,10312,True,Staten island,10312,Commercial Building,1,1,40.55925173,-74.16852365
STATEN ISLAND,2013,May,10312,True,Staten island,10312,Other,1,1,40.55351995,-74.18667109
STATEN ISLAND,2013,May,10314,True,Staten island,10314,1-2 Family Dwelling,5,5,40.607583194,-74.15133789400001
STATEN ISLAND,2013,May,10314,True,Staten island,10314,3+ Family Apt. Building,4,4,40.5940987,-74.1588913125
STATEN ISLAND,2013,May,10314,True,Staten island,10314,Other,2,2,40.604451354999995,-74.141221755
STATEN ISLAND,2013,May,10314,True,Staten island,10314,Vacant Building,1,1,40.59368764,-74.15722509
STATEN ISLAND,2013,Jun,10301,True,Staten island,10301,1-2 Family Dwelling,4,4,40.6131102125,-74.1027392025
STATEN ISLAND,2013,Jun,10301,True,Staten island,10301,3+ Family Apt. Building,3,3,40.63334175,-74.10094433
STATEN ISLAND,2013,Jun,10301,True,Staten island,10301,Vacant Lot,1,1,40.63739237,-74.08486669
STATEN ISLAND,2013,Jun,10302,True,Staten island,10302,1-2 Family Dwelling,2,2,40.634489005,-74.13669093
STATEN ISLAND,2013,Jun,10302,True,Staten island,10302,Other,1,1,40.62499016,-74.14402397
STATEN ISLAND,2013,Jun,10302,True,Staten island,10302,Vacant Building,1,1,40.63209634,-74.13029828
STATEN ISLAND,2013,Jun,10303,True,Staten island,10303,1-2 Family Dwelling,3,3,40.63100684333333,-74.16183094666667
STATEN ISLAND,2013,Jun,10303,True,Staten island,10303,Other,1,1,40.62245094,-74.16275028
STATEN ISLAND,2013,Jun,10304,True,Staten island,10304,1-2 Family Dwelling,2,2,40.597003810000004,-74.09566802500001
STATEN ISLAND,2013,Jun,10304,True,Staten island,10304,3+ Family Apt. Building,1,1,40.60921541,-74.08339385
STATEN ISLAND,2013,Jun,10304,True,Staten island,10304,Other,1,1,40.60792607,-74.08240903
STATEN ISLAND,2013,Jun,10304,True,Staten island,10304,Vacant Lot,1,1,40.62146519,-74.07987178
STATEN ISLAND,2013,Jun,10305,True,Staten island,10305,1-2 Family Dwelling,3,3,40.595575669999995,-74.07887214333334
STATEN ISLAND,2013,Jun,10305,True,Staten island,10305,3+ Family Mixed Use Building,1,1,40.61180496,-74.064445
STATEN ISLAND,2013,Jun,10305,True,Staten island,10305,Vacant Building,2,2,40.59265255,-74.06996072000001
STATEN ISLAND,2013,Jun,10306,True,Staten island,10306,1-2 Family Dwelling,3,3,40.55838264333334,-74.12320729666666
STATEN ISLAND,2013,Jun,10306,True,Staten island,10306,3+ Family Apt. Building,1,1,40.55672292,-74.14059118
STATEN ISLAND,2013,Jun,10306,True,Staten island,10306,Government Building,1,1,40.5647503,-74.12750355
STATEN ISLAND,2013,Jun,10306,True,Staten island,10306,Other,2,2,40.5546947,-74.12687113
STATEN ISLAND,2013,Jun,10306,True,Staten island,10306,Parking Lot/Garage,2,2,40.55536353,-74.130157475
STATEN ISLAND,2013,Jun,10306,True,Staten island,10306,Vacant Building,1,1,40.56924827,-74.09416013
STATEN ISLAND,2013,Jun,10306,True,Staten island,10306,Vacant Lot,2,2,40.569983335,-74.11160189
STATEN ISLAND,2013,Jun,10307,True,Staten island,10307,Other,1,1,40.50875218,-74.23575217
STATEN ISLAND,2013,Jun,10307,True,Staten island,10307,Vacant Lot,1,1,40.51291722,-74.23385718
STATEN ISLAND,2013,Jun,10308,True,Staten island,10308,1-2 Family Dwelling,6,6,40.55663881499999,-74.15537852
STATEN ISLAND,2013,Jun,10309,True,Staten island,10309,1-2 Family Dwelling,1,1,40.53542874,-74.21789433
STATEN ISLAND,2013,Jun,10309,True,Staten island,10309,Vacant Lot,2,2,40.544930625,-74.20632394500001
STATEN ISLAND,2013,Jun,10310,True,Staten island,10310,1-2 Family Dwelling,1,1,40.64340231,-74.11187097
STATEN ISLAND,2013,Jun,10312,True,Staten island,10312,1-2 Family Dwelling,1,1,40.54948502,-74.17627862
STATEN ISLAND,2013,Jun,10312,True,Staten island,10312,Other,1,1,40.5309527,-74.18962623
STATEN ISLAND,2013,Jun,10312,True,Staten island,10312,Vacant Lot,2,2,40.546318299999996,-74.18617268
STATEN ISLAND,2013,Jun,10314,True,Staten island,10314,1-2 Family Dwelling,7,7,40.606842372857145,-74.13739729999999
STATEN ISLAND,2013,Jun,10314,True,Staten island,10314,3+ Family Apt. Building,1,1,40.58657189,-74.16399137
STATEN ISLAND,2013,Jun,10314,True,Staten island,10314,Other,2,2,40.59152559,-74.157581975
STATEN ISLAND,2013,Jun,10314,True,Staten island,10314,Vacant Lot,1,1,40.61774179,-74.14129962
STATEN ISLAND,2013,Jul,,False,,,Other,1,0,,
STATEN ISLAND,2013,Jul,10301,True,Staten island,10301,1-2 Family Dwelling,4,4,40.6295058975,-74.0879482225
STATEN ISLAND,2013,Jul,10301,True,Staten island,10301,3+ Family Apt. Building,1,1,40.63340757,-74.08768265
STATEN ISLAND,2013,Jul,10301,True,Staten island,10301,3+ Family Mixed Use Building,1,1,40.63267856,-74.08980736
STATEN ISLAND,2013,Jul,10301,True,Staten island,10301,Other,1,1,40.61524888,-74.10619765
STATEN ISLAND,2013,Jul,10302,True,Staten island,10302,1-2 Family Dwelling,1,1,40.63436842,-74.14458105
STATEN ISLAND,2013,Jul,10303,True,Staten island,10303,1-2 Family Dwelling,4,4,40.6306127975,-74.15047226249999
STATEN ISLAND,2013,Jul,10303,True,Staten island,10303,Commercial Building,2,2,40.62569812,-74.16268976500001
STATEN ISLAND,2013,Jul,10303,True,Staten island,10303,Other,1,1,40.62708915,-74.16502398
STATEN ISLAND,2013,Jul,10304,True,Staten island,10304,1-2 Family Dwelling,3,3,40.61671621666667,-74.08437693
STATEN ISLAND,2013,Jul,10304,True,Staten island,10304,Commercial Building,1,1,40.62589296,-74.07517228
STATEN ISLAND,2013,Jul,10304,True,Staten island,10304,Other,3,3,40.60518716333333,-74.08794682666667
STATEN ISLAND,2013,Jul,10305,True,Staten island,10305,1-2 Family Dwelling,4,4,40.583856475,-74.088459045
STATEN ISLAND,2013,Jul,10305,True,Staten island,10305,3+ Family Apt. Building,1,1,40.60336894,-74.07123958
STATEN ISLAND,2013,Jul,10305,True,Staten island,10305,Other,1,1,40.60292032,-74.07316575
STATEN ISLAND,2013,Jul,10305,True,Staten island,10305,Vacant Building,1,1,40.59962366,-74.06425679
STATEN ISLAND,2013,Jul,10306,True,Staten island,10306,1-2 Family Dwelling,3,3,40.56744232333333,-74.10672970333333
STATEN ISLAND,2013,Jul,10306,True,Staten island,10306,Other,2,2,40.563264495,-74.11505208
STATEN ISLAND,2013,Jul,10306,True,Staten island,10306,Vacant Lot,2,2,40.56638978,-74.106193975
STATEN ISLAND,2013,Jul,10308,True,Staten island,10308,1-2 Family Dwelling,2,2,40.55808167,-74.152367365
STATEN ISLAND,2013,Jul,10308,True,Staten island,10308,Other,2,2,40.557356325,-74.15083457
STATEN ISLAND,2013,Jul,10309,True,Staten island,10309,1-2 Family Dwelling,4,4,40.5342854,-74.20408833
STATEN ISLAND,2013,Jul,10309,True,Staten island,10309,Other,2,2,40.543922845,-74.21261670999999
STATEN ISLAND,2013,Jul,10309,True,Staten island,10309,Vacant Lot,1,1,40.53549348,-74.20043546
STATEN ISLAND,2013,Jul,10310,True,Staten island,10310,1-2 Family Dwelling,3,3,40.63669106333334,-74.11479842000001
STATEN ISLAND,2013,Jul,10310,True,Staten island,10310,Commercial Building,1,1,40.62908247,-74.11493801
STATEN ISLAND,2013,Jul,10310,True,Staten island,10310,Vacant Lot,2,2,40.633175075,-74.12128719
STATEN ISLAND,2013,Jul,10312,True,Staten island,10312,1-2 Family Dwelling,3,3,40.546415213333326,-74.17667229666667
STATEN ISLAND,2013,Jul,10312,True,Staten island,10312,Vacant Lot,4,4,40.547832577499996,-74.1801032425
STATEN ISLAND,2013,Jul,10314,True,Staten island,10314,1-2 Family Dwelling,9,9,40.605390396666664,-74.1361473911111
STATEN ISLAND,2013,Jul,10314,True,Staten island,10314,Other,1,1,40.61467312,-74.1221277
STATEN ISLAND,2013,Aug,,False,,,Vacant Lot,1,0,,
STATEN ISLAND,2013,Aug,10301,True,Staten island,10301,1-2 Family Dwelling,2,2,40.631516585,-74.099259365
STATEN ISLAND,2013,Aug,10301,True,Staten island,10301,3+ Family Apt. Building,1,1,40.64142626,-74.08614738
STATEN ISLAND,2013,Aug,10301,True,Staten island,10301,Construction Site,1,1,40.63786117,-74.07374092
STATEN ISLAND,2013,Aug,10301,True,Staten island,10301,Public Garden,1,1,40.63669849,-74.07624735
STATEN ISLAND,2013,Aug,10302,True,Staten island,10302,1-2 Family Dwelling,1,1,40.63692884,-74.1312373
STATEN ISLAND,2013,Aug,10302,True,Staten island,10302,Other,1,1,40.63828575,-74.13512774
STATEN ISLAND,2013,Aug,10303,True,Staten island,10303,1-2 Family Dwelling,2,2,40.632652844999996,-74.149992435
STATEN ISLAND,2013,Aug,10303,True,Staten island,10303,Commercial Building,1,1,40.62736691,-74.16655934
STATEN ISLAND,2013,Aug,10304,True,Staten island,10304,Other,1,1,40.59681373,-74.08799469
STATEN ISLAND,2013,Aug,10304,True,Staten island,10304,Vacant Lot,2,2,40.612489685,-74.087404735
STATEN ISLAND,2013,Aug,10305,True,Staten island,10305,1-2 Family Dwelling,2,2,40.581993185,-74.085919705
STATEN ISLAND,2013,Aug,10305,True,Staten island,10305,Other,1,1,40.58131294,-74.08554064
STATEN ISLAND,2013,Aug,10305,True,Staten island,10305,Vacant Lot,2,2,40.60026841,-74.08192044
STATEN ISLAND,2013,Aug,10306,True,Staten island,10306,1-2 Family Dwelling,5,5,40.564314978000006,-74.113296314
STATEN ISLAND,2013,Aug,10306,True,Staten island,10306,Other,4,4,40.5641302175,-74.11718851250001
STATEN ISLAND,2013,Aug,10306,True,Staten island,10306,Parking Lot/Garage,1,1,40.5813906,-74.09826691
STATEN ISLAND,2013,Aug,10306,True,Staten island,10306,Vacant Lot,1,1,40.57505572,-74.0981172
STATEN ISLAND,2013,Aug,10307,True,New york City,10307,Vacant Building,1,1,40.68835187,-73.96991302
STATEN ISLAND,2013,Aug,10307,True,Staten island,10307,1-2 Family Dwelling,1,1,40.51174439,-74.24732486
STATEN ISLAND,2013,Aug,10308,True,Staten island,10308,1-2 Family Dwelling,4,4,40.5478058925,-74.1490790675
STATEN ISLAND,2013,Aug,10308,True,Staten island,10308,Vacant Lot,1,1,40.56705117,-74.15174548
STATEN ISLAND,2013,Aug,10309,True,Staten island,10309,1-2 Family Dwelling,4,4,40.523829320000004,-74.2065411375
STATEN ISLAND,2013,Aug,10309,True,Staten island,10309,Catch Basin/Sewer,1,1,40.53675573,-74.20683587
STATEN ISLAND,2013,Aug,10309,True,Staten island,10309,Construction Site,1,1,40.51896354,-74.19441898
STATEN ISLAND,2013,Aug,10310,True,Staten island,10310,1-2 Family Dwelling,2,2,40.6371521,-74.112179345
STATEN ISLAND,2013,Aug,10310,True,Staten island,10310,Commercial Building,1,1,40.63458667,-74.11677057
STATEN ISLAND,2013,Aug,10312,True,Staten island,10312,1-2 Family Dwelling,6,6,40.552335975,-74.17413247333333
STATEN ISLAND,2013,Aug,10312,True,Staten island,10312,Other,2,2,40.536598999999995,-74.17402955
STATEN ISLAND,2013,Aug,10312,True,Staten island,10312,Vacant Lot,2,2,40.547446644999994,-74.19022146
STATEN ISLAND,2013,Aug,10314,True,Staten island,10314,1-2 Family Dwelling,3,3,40.6090338,-74.12767914666667
STATEN ISLAND,2013,Aug,10314,True,Staten island,10314,1-2 Family Mixed Use Building,1,1,40.60871565,-74.15299628
STATEN ISLAND,2013,Aug,10314,True,Staten island,10314,Day Care/Nursery,1,1,40.60898231,-74.15268356
STATEN ISLAND,2013,Aug,10314,True,Staten island,10314,Other,3,3,40.60114155333333,-74.15265333333333
STATEN ISLAND,2013,Aug,10314,True,Staten island,10314,Vacant Building,2,2,40.609914675,-74.14763044
STATEN ISLAND,2013,Sep,,False,,,Vacant Lot,2,0,,
STATEN ISLAND,2013,Sep,10302,True,Staten island,10302,1-2 Family Dwelling,2,2,40.629104715,-74.14280398
STATEN ISLAND,2013,Sep,10302,True,Staten island,10302,Other,1,1,40.62284684,-74.14152296
STATEN ISLAND,2013,Sep,10303,True,Staten island,10303,1-2 Family Dwelling,2,2,40.627917215,-74.159802235
STATEN ISLAND,2013,Sep,10303,True,Staten island,10303,1-2 Family Mixed Use Building,1,1,40.63728448,-74.1661229
STATEN ISLAND,2013,Sep,10303,True,Staten island,10303,Parking Lot/Garage,1,1,40.62566038,-74.16414145
STATEN ISLAND,2013,Sep,10304,True,Staten island,10304,1-2 Family Dwelling,3,3,40.60225431666667,-74.08955538333333
STATEN ISLAND,2013,Sep,10304,True,Staten island,10304,Vacant Building,1,1,40.61496334,-74.08666431
STATEN ISLAND,2013,Sep,10304,True,Staten island,10304,Vacant Lot,1,1,40.60120441,-74.09932239
STATEN ISLAND,2013,Sep,10305,True,Staten island,10305,Commercial Building,1,1,40.59962366,-74.06425679
STATEN ISLAND,2013,Sep,10305,True,Staten island,10305,Other,1,1,40.59158218,-74.06766962
STATEN ISLAND,2013,Sep,10306,True,Staten island,10306,1-2 Family Dwelling,2,2,40.569407549999994,-74.1126167
STATEN ISLAND,2013,Sep,10306,True,Staten island,10306,Other,1,1,40.55690376,-74.11902076
STATEN ISLAND,2013,Sep,10306,True,Staten island,10306,Vacant Building,1,1,40.57411033,-74.09292151
STATEN ISLAND,2013,Sep,10306,True,Staten island,10306,Vacant Lot,2,2,40.565340315,-74.1212174
STATEN ISLAND,2013,Sep,10308,True,Staten island,10308,1-2 Family Dwelling,2,2,40.55446933,-74.15038325
STATEN ISLAND,2013,Sep,10308,True,Staten island,10308,Other,1,1,40.53888827,-74.14625971
STATEN ISLAND,2013,Sep,10309,True,Staten island,10309,1-2 Family Dwelling,1,1,40.523593149999996,-74.20130981
STATEN ISLAND,2013,Sep,10309,True,Staten island,10309,Other,2,2,40.51818304,-74.20598715
STATEN ISLAND,2013,Sep,10309,True,Staten island,10309,Vacant Lot,1,1,40.52811284,-74.20190256
STATEN ISLAND,2013,Sep,10310,True,Staten island,10310,1-2 Family Dwelling,4,4,40.62636199,-74.12579387000001
STATEN ISLAND,2013,Sep,10312,True,Staten island,10312,1-2 Family Dwelling,3,3,40.54678467666667,-74.17439646666666
STATEN ISLAND,2013,Sep,10312,True,Staten island,10312,Construction Site,1,1,40.55997216,-74.18032626
STATEN ISLAND,2013,Sep,10312,True,Staten island,10312,Other,2,2,40.55752228,-74.18471536499999
STATEN ISLAND,2013,Sep,10312,True,Staten island,10312,Vacant Lot,1,1,40.54063491,-74.18551257
STATEN ISLAND,2013,Sep,10314,True,Staten island,10314,1-2 Family Dwelling,5,5,40.604388472,-74.14286209999999
STATEN ISLAND,2013,Sep,10314,True,Staten island,10314,3+ Family Apt. Building,1,1,40.60716179,-74.12101192
STATEN ISLAND,2013,Sep,10314,True,Staten island,10314,Commercial Building,2,2,40.595054000000005,-74.13643275999999
STATEN ISLAND,2013,Sep,10314,True,Staten island,10314,Construction Site,1,1,40.60850709,-74.13311544
STATEN ISLAND,2013,Sep,10314,True,Staten island,10314,Other,2,2,40.61196049,-74.13507275
STATEN ISLAND,2013,Sep,10314,True,Staten island,10314,Vacant Lot,1,1,40.60983346,-74.12267349
STATEN ISLAND,2013,Oct,10301,True,Staten island,10301,1-2 Family Dwelling,1,1,40.6219599,-74.11198992
STATEN ISLAND,2013,Oct,10301,True,Staten island,10301,1-2 Family Mixed Use Building,2,2,40.628393685000006,-74.08616909
STATEN ISLAND,2013,Oct,10302,True,Staten island,10302,1-2 Family Dwelling,1,1,40.62341966,-74.14440243
STATEN ISLAND,2013,Oct,10302,True,Staten island,10302,3+ Family Apt. Building,1,1,40.62755605,-74.14221743
STATEN ISLAND,2013,Oct,10302,True,Staten island,10302,Commercial Building,1,1,40.63049515,-74.14045116
STATEN ISLAND,2013,Oct,10303,True,Staten island,10303,1-2 Family Dwelling,1,1,40.62950801,-74.14840734
STATEN ISLAND,2013,Oct,10303,True,Staten island,10303,Commercial Building,1,1,40.62606396,-74.16407039
STATEN ISLAND,2013,Oct,10303,True,Staten island,10303,Other,1,1,40.62606396,-74.16407039
STATEN ISLAND,2013,Oct,10304,True,Staten island,10304,1-2 Family Dwelling,3,3,40.58959401333333,-74.09917191666666
STATEN ISLAND,2013,Oct,10304,True,Staten island,10304,1-2 Family Mixed Use Building,1,1,40.6253319,-74.08086708
STATEN ISLAND,2013,Oct,10304,True,Staten island,10304,Vacant Lot,1,1,40.59268116,-74.09686486
STATEN ISLAND,2013,Oct,10305,True,Staten island,10305,1-2 Family Dwelling,7,7,40.587381122857145,-74.07725062714287
STATEN ISLAND,2013,Oct,10305,True,Staten island,10305,Catch Basin/Sewer,1,1,40.59019971,-74.09373601
STATEN ISLAND,2013,Oct,10305,True,Staten island,10305,Commercial Building,1,1,40.59280012,-74.06894549
STATEN ISLAND,2013,Oct,10306,True,Staten island,10306,1-2 Family Dwelling,11,11,40.565551456363636,-74.10810704818182
STATEN ISLAND,2013,Oct,10306,True,Staten island,10306,Other,4,4,40.5562392725,-74.1204601875
STATEN ISLAND,2013,Oct,10306,True,Staten island,10306,Parking Lot/Garage,1,1,40.55644036,-74.13820104
STATEN ISLAND,2013,Oct,10306,True,Staten island,10306,Vacant Lot,1,1,40.55703355,-74.13090762
STATEN ISLAND,2013,Oct,10307,True,Staten island,10307,Vacant Lot,2,2,40.51420288,-74.23600876
STATEN ISLAND,2013,Oct,10308,True,Staten island,10308,1-2 Family Dwelling,4,4,40.560599387500005,-74.1502579825
STATEN ISLAND,2013,Oct,10308,True,Staten island,10308,Other,1,1,40.56036267,-74.14918946
STATEN ISLAND,2013,Oct,10309,True,Staten island,10309,Commercial Building,1,1,40.54167239,-74.20797364
STATEN ISLAND,2013,Oct,10309,True,Staten island,10309,Construction Site,1,1,40.54167239,-74.20797364
STATEN ISLAND,2013,Oct,10309,True,Staten island,10309,Government Building,1,1,40.54112723,-74.217769
STATEN ISLAND,2013,Oct,10309,True,Staten island,10309,Vacant Lot,2,2,40.546498975,-74.20958265499999
STATEN ISLAND,2013,Oct,10310,True,Staten island,10310,1-2 Family Dwelling,3,3,40.62552696,-74.1263588
STATEN ISLAND,2013,Oct,10310,True,Staten island,10310,Vacant Building,1,1,40.62924956,-74.12322075
STATEN ISLAND,2013,Oct,10312,True,Staten island,10312,1-2 Family Dwelling,5,5,40.557115186,-74.174327006
STATEN ISLAND,2013,Oct,10312,True,Staten island,10312,Other,3,3,40.552979709999995,-74.17651446333333
STATEN ISLAND,2013,Oct,10314,True,Staten island,10314,1-2 Family Dwelling,4,4,40.600139645,-74.1589504925
STATEN ISLAND,2013,Oct,10314,True,Staten island,10314,Other,2,2,40.603326795,-74.14162277
STATEN ISLAND,2013,Nov,10301,True,Staten island,10301,1-2 Family Dwelling,1,1,40.63792326,-74.07941587
STATEN ISLAND,2013,Nov,10301,True,Staten island,10301,Construction Site,1,1,40.63694936,-74.08633977
STATEN ISLAND,2013,Nov,10301,True,Staten island,10301,Other,1,1,40.63801752,-74.07805762
STATEN ISLAND,2013,Nov,10303,True,Staten island,10303,1-2 Family Dwelling,1,1,40.62196846,-74.15839039
STATEN ISLAND,2013,Nov,10303,True,Staten island,10303,3+ Family Apt. Building,2,2,40.636545585,-74.14523431
STATEN ISLAND,2013,Nov,10304,True,Staten island,10304,Vacant Building,1,1,40.61860339,-74.08606029
STATEN ISLAND,2013,Nov,10305,True,Staten island,10305,1-2 Family Dwelling,1,1,40.58160326,-74.09340354
STATEN ISLAND,2013,Nov,10306,True,Staten island,10306,1-2 Family Dwelling,3,3,40.57140599,-74.10662055333334
STATEN ISLAND,2013,Nov,10306,True,Staten island,10306,Commercial Building,1,1,40.5813906,-74.09826691
STATEN ISLAND,2013,Nov,10306,True,Staten island,10306,Construction Site,1,1,40.55623792,-74.11790038
STATEN ISLAND,2013,Nov,10308,True,Staten island,10308,1-2 Family Dwelling,1,1,40.55768801,-74.15829918
STATEN ISLAND,2013,Nov,10308,True,Staten island,10308,Other,1,1,40.55768801,-74.15829918
STATEN ISLAND,2013,Nov,10310,True,Staten island,10310,1-2 Family Dwelling,1,1,40.62552696,-74.1263588
STATEN ISLAND,2013,Nov,10310,True,Staten island,10310,Vacant Building,1,1,40.63373418,-74.11833993
STATEN ISLAND,2013,Nov,10312,True,Staten island,10312,1-2 Family Dwelling,3,3,40.55524963333333,-74.17165674
STATEN ISLAND,2013,Nov,10312,True,Staten island,10312,Parking Lot/Garage,1,1,40.55327796,-74.19193508
STATEN ISLAND,2013,Nov,10314,True,Staten island,10314,1-2 Family Dwelling,3,3,40.61351793,-74.14914834000001
STATEN ISLAND,2013,Dec,,False,,,Other,1,0,,
STATEN ISLAND,2013,Dec,,False,,,Vacant Lot,1,0,,
STATEN ISLAND,2013,Dec,10301,True,Staten island,10301,1-2 Family Dwelling,2,2,40.62675725,-74.092059765
STATEN ISLAND,2013,Dec,10301,True,Staten island,10301,1-2 Family Mixed Use Building,1,1,40.6426971,-74.086131
STATEN ISLAND,2013,Dec,10302,True,Staten island,10302,1-2 Family Dwelling,1,1,40.63747911,-74.13717265
STATEN ISLAND,2013,Dec,10302,True,Staten island,10302,Other,1,1,40.62339795,-74.14421146
STATEN ISLAND,2013,Dec,10303,True,Staten island,10303,3+ Family Apt. Building,1,1,40.6355924,-74.16510986
STATEN ISLAND,2013,Dec,10303,True,Staten island,10303,Other,2,2,40.626728060000005,-74.165120345
STATEN ISLAND,2013,Dec,10303,True,Staten island,10303,Parking Lot/Garage,1,1,40.62686105,-74.16330141
STATEN ISLAND,2013,Dec,10304,True,Staten island,10304,1-2 Family Dwelling,2,2,40.597103765,-74.094278255
STATEN ISLAND,2013,Dec,10304,True,Staten island,10304,Commercial Building,1,1,40.62424643,-74.08266694
STATEN ISLAND,2013,Dec,10305,True,Staten island,10305,1-2 Family Dwelling,1,1,40.59148889,-74.06761552
STATEN ISLAND,2013,Dec,10305,True,Staten island,10305,1-2 Family Mixed Use Building,1,1,40.58537886,-74.09154028
STATEN ISLAND,2013,Dec,10306,True,Staten island,10306,1-2 Family Dwelling,4,4,40.562792955,-74.11612789750001
STATEN ISLAND,2013,Dec,10306,True,Staten island,10306,Vacant Building,1,1,40.55514759,-74.11852102
STATEN ISLAND,2013,Dec,10309,True,Staten island,10309,1-2 Family Dwelling,1,1,40.53720183,-74.23730959
STATEN ISLAND,2013,Dec,10310,True,Staten island,10310,1-2 Family Dwelling,1,1,40.63204502,-74.12202979
STATEN ISLAND,2013,Dec,10312,True,Staten island,10312,1-2 Family Dwelling,2,2,40.537266895,-74.16659084
STATEN ISLAND,2013,Dec,10312,True,Staten island,10312,Catch Basin/Sewer,1,1,40.5511384,-74.18944242
STATEN ISLAND,2013,Dec,10312,True,Staten island,10312,Commercial Building,1,1,40.55232165,-74.19095714
STATEN ISLAND,2013,Dec,10314,True,Staten island,10314,1-2 Family Dwelling,5,5,40.603525732,-74.142855604
STATEN ISLAND,2014,Jan,,False,,,Other,1,1,40.63943816,-74.15705184
STATEN ISLAND,2014,Jan,10301,True,Staten island,10301,1-2 Family Dwelling,2,2,40.631430249999994,-74.089997995
STATEN ISLAND,2014,Jan,10301,True,Staten island,10301,1-2 Family Mixed Use Building,1,1,40.61790464,-74.10145082
STATEN ISLAND,2014,Jan,10301,True,Staten island,10301,3+ Family Apt. Building,1,1,40.63716766,-74.07652893
STATEN ISLAND,2014,Jan,10301,True,Staten island,10301,Other,2,2,40.632981785,-74.09059941000001
STATEN ISLAND,2014,Jan,10302,True,Staten island,10302,1-2 Family Dwelling,1,1,40.62345469,-74.14492484
STATEN ISLAND,2014,Jan,10302,True,Staten island,10302,Commercial Building,1,1,40.62575404,-74.13659738
STATEN ISLAND,2014,Jan,10303,True,Staten island,10303,1-2 Family Dwelling,2,2,40.632432255,-74.158916015
